NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,GROUP,DESCRIPTION
DRP.A_RXCDRFREQRESET,0,0,15,15,attr_hidden,rw,,,,
DRP.A_RXCDRHOLD,0,0,14,14,attr_hidden,rw,,,,
DRP.A_RXCDRRESET,0,0,13,13,attr_hidden,rw,,,,
DRP.A_CPLLLOCKEN,0,0,10,10,attr_hidden,rw,,,,
DRP.A_CPLLPD,0,0,9,9,attr_hidden,rw,,,,
DRP.A_CPLLRESET,0,0,8,8,attr_hidden,rw,,,,
DRP.A_RXDFEAGCHOLD,0,0,7,7,attr_hidden,rw,,,,
DRP.A_RXDFEAGCOVRDEN,0,0,6,6,attr_hidden,rw,,,,
DRP.A_RXDFETAP2HOLD,0,0,5,5,attr_hidden,rw,,,,
DRP.A_RXDFETAP2OVRDEN,0,0,4,4,attr_hidden,rw,,,,
DRP.A_RXDFETAP3HOLD,0,0,3,3,attr_hidden,rw,,,,
DRP.A_RXDFETAP3OVRDEN,0,0,2,2,attr_hidden,rw,,,,
DRP.A_RXDFETAP4HOLD,0,0,1,1,attr_hidden,rw,,,,
DRP.A_RXDFETAP4OVRDEN,0,0,0,0,attr_hidden,rw,,,,
DRP.A_RXDFETAP5HOLD,1,0,15,15,attr_hidden,rw,,,,
DRP.A_RXDFETAP5OVRDEN,1,0,14,14,attr_hidden,rw,,,,
DRP.A_RXDFELFHOLD,1,0,13,13,attr_hidden,rw,,,,
DRP.A_RXDFELFOVRDEN,1,0,12,12,attr_hidden,rw,,,,
DRP.A_RXOSHOLD,1,0,11,11,attr_hidden,rw,,,,
DRP.A_RXOSOVRDEN,1,0,10,10,attr_hidden,rw,,,,
DRP.A_RXDFELPMRESET,1,0,9,9,attr_hidden,rw,,,,
DRP.A_RXDFEUTHOLD,1,0,8,8,attr_hidden,rw,,,,
DRP.A_RXDFEUTOVRDEN,1,0,7,7,attr_hidden,rw,,,,
DRP.A_RXDFEVPHOLD,1,0,6,6,attr_hidden,rw,,,,
DRP.A_RXDFEVPOVRDEN,1,0,5,5,attr_hidden,rw,,,,
DRP.A_RXDFEXYDEN,1,0,4,4,attr_hidden,rw,,,,
DRP.A_GTRXRESET,1,0,3,3,attr_hidden,rw,,,,
DRP.A_GTTXRESET,1,0,2,2,attr_hidden,rw,,,,
DRP.A_EYESCANRESET,1,0,1,1,attr_hidden,rw,,,,
DRP.A_EYESCANMODE,1,0,0,0,attr_hidden,rw,,,,
DRP.A_LOOPBACK,2,0,13,15,attr_hidden,rw,,,,
DRP.A_RXLPMHFHOLD,2,0,12,12,attr_hidden,rw,,,,
DRP.A_RXLPMHFOVRDEN,2,0,11,11,attr_hidden,rw,,,,
DRP.A_RXLPMLFHOLD,2,0,10,10,attr_hidden,rw,,,,
DRP.A_RXLPMLFKLOVRDEN,2,0,9,9,attr_hidden,rw,,,,
DRP.A_RXPRBSCNTRESET,2,0,8,8,attr_hidden,rw,,,,
DRP.A_RXDLYBYPASS,2,0,7,7,attr_hidden,rw,,,,
DRP.A_RXDLYOVRDEN,2,0,6,6,attr_hidden,rw,,,,
DRP.A_RXPHDLYRESET,2,0,5,5,attr_hidden,rw,,,,
DRP.A_RXDLYEN,2,0,4,4,attr_hidden,rw,,,,
DRP.A_RXPHOVRDEN,2,0,3,3,attr_hidden,rw,,,,
DRP.A_RXPHDLYPD,2,0,2,2,attr_hidden,rw,,,,
DRP.A_RXDLYSRESET,2,0,1,1,attr_hidden,rw,,,,
DRP.CDR_SWAP_MODE_EN,2,0,0,0,attr,rw,,,,
DRP.RXBUFRESET_TIME,3,0,11,15,attr,rw,,,,
DRP.EYE_SCAN_SWAP_EN,3,0,9,9,attr,rw,,,,
DRP.RX_DATA_WIDTH,3,0,5,8,attr,rw,,,,
DRP.RXCDRFREQRESET_TIME,3,0,0,4,attr,rw,,,,
DRP.RXCDRPHRESET_TIME,4,0,11,15,attr,rw,,,,
DRP.PCI3_RX_ELECIDLE_H2L_DISABLE,4,0,8,10,attr,rw,,,,
DRP.RXDFELPMRESET_TIME,4,0,1,7,attr,rw,,,,
DRP.RX_FABINT_USRCLK_FLOP,4,0,0,0,attr,rw,,,,
DRP.RXPMARESET_TIME,5,0,11,15,attr,rw,,,,
DRP.PCI3_RX_ELECIDLE_LP4_DISABLE,5,0,10,10,attr,rw,,,,
DRP.PCI3_RX_ELECIDLE_EI2_ENABLE,5,0,9,9,attr,rw,,,,
DRP.PCI3_RX_FIFO_DISABLE,5,0,8,8,attr,rw,,,,
DRP.RXPCSRESET_TIME,5,0,3,7,attr,rw,,,,
DRP.RXELECIDLE_CFG,5,0,0,2,attr,rw,,,,
DRP.RXDFE_HB_CFG1,6,0,0,15,attr,rw,,,,
DRP.A_RXBUFRESET,7,0,15,15,attr_hidden,rw,,,,
DRP.A_RXPHALIGNEN,7,0,14,14,attr_hidden,rw,,,,
DRP.A_RXPHALIGN,7,0,13,13,attr_hidden,rw,,,,
DRP.A_GTRESETSEL,7,0,12,12,attr_hidden,rw,,,,
DRP.A_RXOOBRESET,7,0,11,11,attr_hidden,rw,,,,
DRP.A_RXOUTCLKSEL,7,0,8,10,attr_hidden,rw,,,,
DRP.A_RXPMARESET,7,0,7,7,attr_hidden,rw,,,,
DRP.A_RXPOLARITY,7,0,6,6,attr_hidden,rw,,,,
DRP.A_RXPCSRESET,7,0,4,4,attr_hidden,rw,,,,
DRP.A_RXPRBSSEL,7,0,0,3,attr_hidden,rw,,,,
DRP.A_TXDLYBYPASS,8,0,15,15,attr_hidden,rw,,,,
DRP.A_TXDLYOVRDEN,8,0,14,14,attr_hidden,rw,,,,
DRP.A_TXPHDLYRESET,8,0,13,13,attr_hidden,rw,,,,
DRP.A_TXPHINIT,8,0,12,12,attr_hidden,rw,,,,
DRP.A_TXPHOVRDEN,8,0,11,11,attr_hidden,rw,,,,
DRP.A_TXPHDLYPD,8,0,10,10,attr_hidden,rw,,,,
DRP.A_TXDLYSRESET,8,0,9,9,attr_hidden,rw,,,,
DRP.A_TXINHIBIT,8,0,8,8,attr_hidden,rw,,,,
DRP.A_RXCDROVRDEN,8,0,6,6,attr_hidden,rw,,,,
DRP.A_RXLPMEN,8,0,5,5,attr_hidden,rw,,,,
DRP.A_RXDFEVSEN,8,0,4,4,attr_hidden,rw,,,,
DRP.A_RXMONITORSEL,8,0,2,3,attr_hidden,rw,,,,
DRP.A_RXPD,8,0,0,1,attr_hidden,rw,,,,
DRP.TXPMARESET_TIME,9,0,11,15,attr,rw,,,,
DRP.RX_PMA_POWER_SAVE,9,0,10,10,attr,rw,,,,
DRP.TX_PMA_POWER_SAVE,9,0,9,9,attr,rw,,,,
DRP.TXPCSRESET_TIME,9,0,3,7,attr,rw,,,,
DRP.A_TXDLYEN,9,0,2,2,attr_hidden,rw,,,,
DRP.A_TXPHALIGNEN,9,0,1,1,attr_hidden,rw,,,,
DRP.A_TXPHALIGN,9,0,0,0,attr_hidden,rw,,,,
DRP.A_TXDEEMPH,a,0,15,15,attr_hidden,rw,,,,
DRP.A_TXELECIDLE,a,0,13,13,attr_hidden,rw,,,,
DRP.A_TXMAINCURSOR,a,0,4,10,attr_hidden,rw,,,,
DRP.A_TXOUTCLKSEL,b,0,11,13,attr_hidden,rw,,,,
DRP.A_TXPOLARITY,b,0,10,10,attr_hidden,rw,,,,
DRP.RXPMACLK_SEL,b,0,8,9,attr,rw,,,,
DRP.A_TXPMARESET,b,0,7,7,attr_hidden,rw,,,,
DRP.A_TXPD,b,0,5,6,attr_hidden,rw,,,,
DRP.TX_FABINT_USRCLK_FLOP,b,0,4,4,attr,rw,,,,
DRP.A_TXPCSRESET,b,0,3,3,attr_hidden,rw,,,,
DRP.A_TXMARGIN,b,0,0,2,attr_hidden,rw,,,,
DRP.A_TXSYSCLKSEL,c,0,14,15,attr_hidden,rw,,,,
DRP.A_TXPLLCLKSEL,c,0,12,13,attr_hidden,rw,,,,
DRP.TX_PROGCLK_SEL,c,0,10,11,attr,rw,,,,
DRP.RXISCANRESET_TIME,c,0,5,9,attr,rw,,,,
DRP.A_TXPRBSFORCEERR,c,0,4,4,attr_hidden,rw,,,,
DRP.A_TXPRBSSEL,c,0,0,3,attr_hidden,rw,,,,
DRP.AMONITOR_CFG,d,0,0,15,attr_hidden,rw,,,,
DRP.RXCDR_CFG0,e,0,0,15,attr,rw,,,,
DRP.RXCDR_CFG1,f,0,0,15,attr,rw,,,,
DRP.RXCDR_CFG2,10,0,0,15,attr,rw,,,,
DRP.RXCDR_CFG3,11,0,0,15,attr,rw,,,,
DRP.RXCDR_CFG4,12,0,0,15,attr,rw,,,,
DRP.RXCDR_LOCK_CFG0,13,0,0,15,attr,rw,,,,
DRP.CHAN_BOND_MAX_SKEW,14,0,12,15,attr,rw,,,,
DRP.CHAN_BOND_SEQ_LEN,14,0,10,11,attr,rw,,,,
DRP.CHAN_BOND_SEQ_1_1,14,0,0,9,attr,rw,,,,
DRP.PCI3_RX_ELECIDLE_HI_COUNT,15,0,10,15,attr,rw,,,,
DRP.CHAN_BOND_SEQ_1_3,15,0,0,9,attr,rw,,,,
DRP.PCI3_RX_ELECIDLE_H2L_COUNT,16,0,10,15,attr,rw,,,,
DRP.CHAN_BOND_SEQ_1_4,16,0,0,9,attr,rw,,,,
DRP.RX_BUFFER_CFG,17,0,10,15,attr,rw,,,,
DRP.RX_DEFER_RESET_BUF_EN,17,0,9,9,attr,rw,,,,
DRP.OOBDIVCTL,17,0,7,8,attr,rw,,,,
DRP.PCI3_AUTO_REALIGN,17,0,5,6,attr,rw,,,,
DRP.PCI3_PIPE_RX_ELECIDLE,17,0,4,4,attr,rw,,,,
DRP.A_RXSYSCLKSEL,17,0,2,3,attr_hidden,rw,,,,
DRP.A_RXPLLCLKSEL,17,0,0,1,attr_hidden,rw,,,,
DRP.CHAN_BOND_SEQ_1_ENABLE,18,0,12,15,attr,rw,,,,
DRP.PCI3_RX_ASYNC_EBUF_BYPASS,18,0,10,11,attr,rw,,,,
DRP.CHAN_BOND_SEQ_2_1,18,0,0,9,attr,rw,,,,
DRP.CHAN_BOND_SEQ_2_2,19,0,0,9,attr,rw,,,,
DRP.CHAN_BOND_SEQ_2_3,1a,0,0,9,attr,rw,,,,
DRP.CHAN_BOND_SEQ_2_4,1b,0,0,9,attr,rw,,,,
DRP.CHAN_BOND_SEQ_2_ENABLE,1c,0,12,15,attr,rw,,,,
DRP.CHAN_BOND_SEQ_2_USE,1c,0,11,11,attr,rw,,,,
DRP.CLK_COR_KEEP_IDLE,1c,0,6,6,attr,rw,,,,
DRP.CLK_COR_MIN_LAT,1c,0,0,5,attr,rw,,,,
DRP.CLK_COR_MAX_LAT,1d,0,10,15,attr,rw,,,,
DRP.CLK_COR_PRECEDENCE,1d,0,9,9,attr,rw,,,,
DRP.CLK_COR_REPEAT_WAIT,1d,0,4,8,attr,rw,,,,
DRP.CLK_COR_SEQ_LEN,1d,0,2,3,attr,rw,,,,
DRP.CHAN_BOND_KEEP_ALIGN,1d,0,0,0,attr,rw,,,,
DRP.CLK_COR_SEQ_1_1,1e,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_1_2,1f,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_1_3,20,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_1_4,21,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_1_ENABLE,22,0,12,15,attr,rw,,,,
DRP.CLK_COR_SEQ_2_1,22,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_2_2,23,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_2_ENABLE,24,0,12,15,attr,rw,,,,
DRP.CLK_COR_SEQ_2_USE,24,0,11,11,attr,rw,,,,
DRP.CLK_CORRECT_USE,24,0,10,10,attr,rw,,,,
DRP.CLK_COR_SEQ_2_3,24,0,0,9,attr,rw,,,,
DRP.CLK_COR_SEQ_2_4,25,0,0,9,attr,rw,,,,
DRP.RXDFE_HE_CFG0,26,0,0,15,attr,rw,,,,
DRP.ALIGN_COMMA_WORD,27,0,13,15,attr,rw,,,,
DRP.ALIGN_COMMA_DOUBLE,27,0,12,12,attr,rw,,,,
DRP.SHOW_REALIGN_COMMA,27,0,11,11,attr,rw,,,,
DRP.ALIGN_COMMA_ENABLE,27,0,0,9,attr,rw,,,,
DRP.CPLL_FBDIV,28,0,8,15,attr,rw,,,,
DRP.CPLL_FBDIV_45,28,0,7,7,attr,rw,,,,
DRP.CPLL_LOCK_CFG,29,0,0,15,attr,rw,,,,
DRP.CPLL_REFCLK_DIV,2a,0,11,15,attr,rw,,,,
DRP.CPLL_IPS_EN,2a,0,10,10,attr,rw,,,,
DRP.CPLL_IPS_REFCLK_SEL,2a,0,7,9,attr,rw,,,,
DRP.SATA_CPLL_CFG,2a,0,5,6,attr,rw,,,,
DRP.A_TXDIFFCTRL,2a,0,0,4,attr,rw,,,,
DRP.CPLL_INIT_CFG0,2b,0,0,15,attr,rw,,,,
DRP.DEC_PCOMMA_DETECT,2c,0,15,15,attr,rw,,,,
DRP.TX_DIVRESET_TIME,2c,0,7,11,attr,rw,,,,
DRP.RX_DIVRESET_TIME,2c,0,2,6,attr,rw,,,,
DRP.A_TXPROGDIVRESET,2c,0,1,1,attr,rw,,,,
DRP.A_RXPROGDIVRESET,2c,0,0,0,attr,rw,,,,
DRP.RXCDR_LOCK_CFG1,2d,0,0,15,attr,rw,,,,
DRP.RXCFOK_CFG1,2e,0,0,15,attr,rw,,,,
DRP.RXDFE_H2_CFG0,2f,0,0,15,attr,rw,,,,
DRP.RXDFE_H2_CFG1,30,0,0,15,attr,rw,,,,
DRP.RXCFOK_CFG2,31,0,0,15,attr,rw,,,,
DRP.RXLPM_CFG,32,0,0,15,attr,rw,,,,
DRP.RXLPM_KH_CFG0,33,0,0,15,attr,rw,,,,
DRP.RXLPM_KH_CFG1,34,0,0,15,attr,rw,,,,
DRP.RXDFELPM_KL_CFG0,35,0,0,15,attr,rw,,,,
DRP.RXDFELPM_KL_CFG1,36,0,0,15,attr,rw,,,,
DRP.RXLPM_OS_CFG0,37,0,0,15,attr,rw,,,,
DRP.RXLPM_OS_CFG1,38,0,0,15,attr,rw,,,,
DRP.RXLPM_GC_CFG,39,0,0,15,attr,rw,,,,
DRP.DMONITOR_CFG1,3a,0,8,15,attr,rw,,,,
DRP.AEN_RXCDR,3a,0,7,7,attr_hidden,rw,,,,
DRP.AEN_CPLL,3a,0,6,6,attr_hidden,rw,,,,
DRP.AEN_RXDFE,3a,0,5,5,attr_hidden,rw,,,,
DRP.AEN_LOOPBACK,3a,0,4,4,attr_hidden,rw,,,,
DRP.AEN_RXDFELPM,3a,0,3,3,attr_hidden,rw,,,,
DRP.AEN_MASTER,3a,0,2,2,attr_hidden,rw,,,,
DRP.AEN_PD_AND_EIDLE,3a,0,1,1,attr_hidden,rw,,,,
DRP.AEN_POLARITY,3a,0,0,0,attr_hidden,rw,,,,
DRP.AEN_ELPCAL,3b,0,15,15,attr_hidden,rw,,,,
DRP.AEN_MUXDCD,3b,0,14,14,attr_hidden,rw,,,,
DRP.AEN_EYESCAN,3b,0,13,13,attr_hidden,rw,,,,
DRP.AEN_RXPLLCLK_SEL,3b,0,12,12,attr_hidden,rw,,,,
DRP.AEN_TXPLLCLK_SEL,3b,0,11,11,attr_hidden,rw,,,,
DRP.AEN_PRBS,3b,0,10,10,attr_hidden,rw,,,,
DRP.AEN_TXPI_PPM,3b,0,9,9,attr_hidden,rw,,,,
DRP.AEN_CDRSTEPSEL,3b,0,8,8,attr_hidden,rw,,,,
DRP.AEN_RXPHDLY,3b,0,7,7,attr_hidden,rw,,,,
DRP.AEN_RESET,3b,0,6,6,attr_hidden,rw,,,,
DRP.AEN_RXOUTCLK_SEL,3b,0,5,5,attr_hidden,rw,,,,
DRP.AEN_RXSYSCLK_SEL,3b,0,4,4,attr_hidden,rw,,,,
DRP.AEN_TXPHDLY,3b,0,3,3,attr_hidden,rw,,,,
DRP.AEN_TX_DRIVE_MODE,3b,0,2,2,attr_hidden,rw,,,,
DRP.AEN_TXOUTCLK_SEL,3b,0,1,1,attr_hidden,rw,,,,
DRP.AEN_TXSYSCLK_SEL,3b,0,0,0,attr_hidden,rw,,,,
DRP.ES_CONTROL,3c,0,10,15,attr,rw,,,,
DRP.ES_ERRDET_EN,3c,0,9,9,attr,rw,,,,
DRP.ES_EYE_SCAN_EN,3c,0,8,8,attr,rw,,,,
DRP.ES_PRESCALE,3c,0,0,4,attr,rw,,,,
DRP.RXDFE_HC_CFG0,3d,0,0,15,attr,rw,,,,
DRP.TX_PROGDIV_CFG,3e,0,0,15,attr,rw,,,,
DRP.ES_QUALIFIER0,3f,0,0,15,attr,rw,,,,
DRP.ES_QUALIFIER1,40,0,0,15,attr,rw,,,,
DRP.ES_QUALIFIER2,41,0,0,15,attr,rw,,,,
DRP.ES_QUALIFIER3,42,0,0,15,attr,rw,,,,
DRP.ES_QUALIFIER4,43,0,0,15,attr,rw,,,,
DRP.ES_QUAL_MASK0,44,0,0,15,attr,rw,,,,
DRP.ES_QUAL_MASK1,45,0,0,15,attr,rw,,,,
DRP.ES_QUAL_MASK2,46,0,0,15,attr,rw,,,,
DRP.ES_QUAL_MASK3,47,0,0,15,attr,rw,,,,
DRP.ES_QUAL_MASK4,48,0,0,15,attr,rw,,,,
DRP.ES_SDATA_MASK0,49,0,0,15,attr,rw,,,,
DRP.ES_SDATA_MASK1,4a,0,0,15,attr,rw,,,,
DRP.ES_SDATA_MASK2,4b,0,0,15,attr,rw,,,,
DRP.ES_SDATA_MASK3,4c,0,0,15,attr,rw,,,,
DRP.ES_SDATA_MASK4,4d,0,0,15,attr,rw,,,,
DRP.FTS_LANE_DESKEW_EN,4e,0,4,4,attr,rw,,,,
DRP.FTS_DESKEW_SEQ_ENABLE,4e,0,0,3,attr,rw,,,,
DRP.ES_HORZ_OFFSET,4f,0,4,15,attr,rw,,,,
DRP.FTS_LANE_DESKEW_CFG,4f,0,0,3,attr,rw,,,,
DRP.RXDFE_HC_CFG1,50,0,0,15,attr,rw,,,,
DRP.GEN_RXUSRCLK,51,0,15,15,attr_hidden,rw,,,,
DRP.GEN_TXUSRCLK,51,0,14,14,attr_hidden,rw,,,,
DRP.GT_INSTANTIATED,51,0,13,13,attr_hidden,rw,,,,
DRP.ES_PMA_CFG,51,0,0,9,attr,rw,,,,
